VH,VH_Times_VH,VH_VV_Ratio,VV,VV_Plus_VH,VV_Times_VH,VV_Times_VV,VV_VH_Ratio,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,DI,EVI,MNDWI,NDBI,NDTI,NDVI,State,wClass
-13.155290467257627,173.66646095702282,0.4505638080362372,-5.858263461714706,-19.013553928972332,76.39884276016602,35.887875602100635,2.4181599432235057,2304,1792,944,1132,1072,1850,2180,2467,2138,2553,0.206082,1.7873910127431252,-0.3410943,0.037370555,-0.2257182,0.33208722,TN,nonWater
-19.23866566782136,371.21721702046096,0.4152708467813272,-7.980345135067627,-27.21901080288899,153.8269394038874,63.99561177136288,2.4177277130797727,2822,2037,591,1023,1480,1732,2021,2228,2330,2278,0.25474915,0.3134911853654938,-0.46788037,0.09549689,-0.33137256,0.22309712,TN,nonWater
-12.43356048871628,155.6246114918073,0.4920284551625246,-6.0436851886198015,-18.47724567733608,74.79649770241056,37.14816785384093,2.104678961398768,1715,1102,335,485,496,787,1403,1559,1576,1757,0.34932348,1.3232050967900024,-0.5590909,0.042236403,-0.38878387,0.5212355,TN,nonWater
-11.251326012633562,127.0221510347624,0.5979644369950091,-6.692119480124803,-17.943445492758368,75.17347396888144,44.91682590946571,1.689110774279858,2577,1724,506,664,760,1162,1481,1724,1808,1981,0.2948472,1.017871017871018,-0.5902499,0.17537059,-0.4438861,0.40809968,TN,nonWater
-16.91037279199475,288.4667919804525,0.6444338032156262,-10.76512437938379,-27.675497171378545,181.7416909480272,118.1608771899322,1.6086237977705464,3507,2577,565,911,1374,1801,2401,2675,2984,3063,0.30093196,0.5756990631481084,-0.5875962,0.080573104,-0.47763762,0.36943552,TN,nonWater
-16.176095169608036,274.0568912348255,0.5024880525918375,-7.87819274166095,-24.054287911268997,128.5931079413138,65.27852508546806,2.144534405537002,2665,1804,643,900,985,1373,2137,2559,2666,2766,0.32694462,1.1193234784924757,-0.49509117,-0.00018758206,-0.33431953,0.4604218,TN,nonWater
-14.300892567800672,206.1708746012345,0.4721496360019747,-6.710450452345149,-21.011343020145823,96.20728249616214,45.64909858064205,2.158267134255904,2414,2298,1100,1266,1482,1726,1783,1919,1836,1904,0.087791145,0.3569987898346107,-0.31195652,0.136,-0.28956228,0.10669078,TN,nonWater
-14.233080143250886,202.6452539395475,0.5946318878854252,-8.47057553642102,-22.703655679671908,120.7046456259974,72.11160725609822,1.6863821022061125,2750,1800,505,780,940,1374,2050,2309,2508,2573,0.34166878,0.8987733577897512,-0.55807364,0.046025105,-0.39534885,0.45475638,TN,nonWater
-15.123889010515777,229.5559885784379,0.6178301701920621,-9.253145446296156,-24.37703445681193,138.9934073439866,87.94434176408993,1.6929593307138304,4234,3787,1120,1494,2144,2422,2595,2768,2954,2989,0.15293929,0.2729478366356652,-0.47835195,0.17807457,-0.43419808,0.15888584,TN,nonWater
-15.962034309177662,256.3453591843725,0.532590357351726,-8.451969978777631,-24.414004287955294,134.93643895334282,72.73490392926296,1.92300520971056,2786,2588,1222,1514,1758,2043,2614,2922,2714,3001,0.14559467,0.5832113225963885,-0.29581395,0.013090909,-0.2618235,0.21377459,TN,nonWater
-10.643112681198518,115.18331461509364,0.0523783653288454,-0.4504000031345126,-11.093512684333032,3.7009094357825054,1.9222540430594437,0.8020687566363907,2494,1639,437,686,866,1280,1649,1821,1950,2097,0.31304476,0.7003488822845328,-0.56855345,0.12241224,-0.40989247,0.3849432,TN,nonWater
-16.43666387960876,271.0301326583508,0.573291094556113,-9.352778569469876,-25.789442449078635,153.10134773893725,87.98608072521,1.774307214733997,3348,2604,865,1146,1638,1955,2095,2315,2314,2496,0.20314492,0.2988241534789143,-0.48998666,0.18262099,-0.3888,0.17105263,TN,nonWater
-12.17436205570826,150.6997728201312,0.6254280249607984,-7.523996615677659,-19.698358671385908,91.87212352391616,57.987560773489385,1.6495726194859646,2113,1506,462,554,664,945,1190,1347,1428,1566,0.26441708,0.9804928131416836,-0.58455193,0.19344819,-0.4621359,0.36520076,TN,nonWater
-13.17111441297223,176.64362106611446,-0.0987235168115995,1.19204610422924,-11.979068308742994,-14.887614154657465,8.910766472971451,0.0559685316135979,2931,2905,1858,2294,2614,2585,2627,2580,2792,2644,0.04797656,0.0979744605900484,-0.12191387,0.024287961,-0.1175226,0.032926377,TN,nonWater
-23.902295950227195,584.7739706551628,0.5766706731426106,-13.41913873962988,-37.32143468985707,319.45466803231494,180.2990336304352,1.7903233051481502,3532,2997,1102,1330,1666,1924,2157,2286,2244,2511,0.14342275,0.363430583501006,-0.45290005,0.22299169,-0.38525537,0.14782609,TN,nonWater
-14.538710437677786,211.65627233123124,0.553587289190394,-8.031968999960432,-22.57067943763821,116.6832919675126,64.66543400882514,1.8156990268749933,1847,1198,364,527,612,904,1425,1692,1882,1923,0.36743674,1.1238938053097345,-0.5560236,-0.009385894,-0.3889855,0.50922215,TN,nonWater
-11.456017138607017,131.78356421806674,0.581898981804719,-6.641405144909966,-18.097422283516984,76.05981094488206,44.59129883257529,1.742584609171866,2882,2053,631,829,1068,1373,1695,1907,2036,2235,0.26102564,0.6518518518518518,-0.55322015,0.17202115,-0.42470506,0.31185567,TN,nonWater
-19.191212344722818,369.61298124549353,0.6155133269847285,-11.78200510992805,-30.973217454650865,226.3085045712014,139.00619614411235,1.6295844536512856,2218,1508,525,779,791,1264,1973,2268,2332,2472,0.33099312,1.226325003978991,-0.48014683,-0.025054945,-0.3187582,0.4934358,TN,nonWater
-11.69991730789613,137.90573108650224,0.4290161223761505,-4.956197955193813,-16.656115263089944,57.717888765590416,24.74331786851412,2.3891608474153863,2690,1748,533,786,1004,1476,2136,2317,2230,2598,0.32009658,0.7199060481503229,-0.547756,0.093495935,-0.37963694,0.3790971,TN,nonWater
-24.117520879150447,582.871216622068,0.5731411198138535,-13.802460793275117,-37.91998167242557,333.091504769146,191.17690897404736,1.7522766985726892,5083,4736,2048,2796,3498,3886,3907,4083,4036,4197,0.09530959,0.1391619244697361,-0.29026526,0.11481522,-0.2575677,0.07140961,TN,nonWater
-20.78972932292537,432.7424065748403,0.7005049807598643,-14.543819214202784,-35.33354853712816,302.3203454150931,212.5632572031775,1.4363824011215085,4268,3642,919,1444,2338,2675,2752,2959,2962,3141,0.17408249,0.154478387879388,-0.49439776,0.18063624,-0.43216673,0.11773585,TN,nonWater
-13.30421556039949,177.98242188736992,0.5128455943955345,-6.767704107995974,-20.071919668395463,89.87381054886458,45.98165334884568,1.977540778822428,2854,1886,544,805,985,1483,1989,2172,2148,2455,0.30040297,0.7307112339783866,-0.5599891,0.14114355,-0.4017094,0.3712097,TN,nonWater
-15.758955083494532,249.18632699095343,0.4427372247669958,-6.966023625488602,-22.724978708983134,109.93650266149363,50.0638634265417,2.326125734793305,3059,2192,727,1038,1274,1730,2278,2640,2680,2881,0.27974132,0.7213955874807594,-0.49328777,0.066039376,-0.35727555,0.35558927,TN,nonWater
-40.7514282237794,1744.7008755345132,0.437189708680904,-16.750083257563006,-57.501511481342405,682.6916624604822,280.86053488019206,2.435503439764599,2830,2626,992,1256,1472,1603,1612,1686,1672,1753,0.07395038,0.1631321370309951,-0.38521782,0.25721902,-0.35291088,0.06361323,TN,nonWater
-18.048607388453725,326.9915494178952,0.6564625176181024,-11.77637943078999,-29.824986819243723,212.02385686300755,139.25285510865643,1.5431467567471335,1708,1065,295,457,458,773,1212,1434,1714,1694,0.3843042,1.3952455009997775,-0.5778291,-0.0017533606,-0.39947438,0.5782689,TN,nonWater
-17.20794032383062,299.796459877409,0.5252072617786818,-8.954825527347767,-26.162765851178385,154.5703658900832,80.76051967950048,1.9299351857787448,3084,2290,651,969,891,1778,2646,2844,2532,3132,0.26557747,1.369097280160187,-0.5218357,0.0982906,-0.40533906,0.47940403,TN,nonWater
-15.25466793261145,235.10395266710609,0.5648834279441872,-8.524415461604667,-23.779083394216126,129.80545334248762,74.91548964575695,1.845686926953911,1847,1030,379,668,525,1095,2158,2505,2586,2750,0.44609362,1.7801001900155466,-0.46878728,-0.16670427,-0.21319199,0.6624879,TN,nonWater
-14.79577443074124,218.96997243317415,0.6178856219654909,-9.138783405267237,-23.93455783600848,135.20081438582852,83.62904918198578,1.6213707248807945,2866,2180,701,901,1226,1491,1812,1991,1986,2205,0.22324467,0.4650593562599437,-0.52163523,0.18136851,-0.41512495,0.2366127,TN,nonWater
-12.098628504504342,146.4047890304834,0.5954934778668834,-7.209672361181611,-19.308300865685947,87.30454457130391,52.203200671547016,1.6839820015953686,2388,1756,508,636,834,1140,1390,1497,1474,1705,0.23504958,0.5994754589733983,-0.5793651,0.23666494,-0.46822742,0.27729636,TN,nonWater
-23.613215265329774,562.4498173323501,0.6360923615786052,-14.919011788612712,-38.5322270539425,352.8732946614759,222.9634445520425,1.582849461228344,4034,2928,823,1154,1680,2221,2358,2577,2602,2888,0.23829073,0.3540434682436064,-0.5551272,0.21579264,-0.43459088,0.21531995,TN,nonWater
-17.74581089322574,318.03335833102324,0.4556805955276224,-8.31431179634192,-26.06012268956767,152.78342590080015,79.43775959229986,2.44284337347098,3654,2833,1136,1542,1956,2025,2547,2789,3002,3100,0.2067809,0.4204856086187489,-0.4064665,0.09795673,-0.29508573,0.21097216,TN,nonWater
-13.991274826660788,198.27186531146205,0.772000158039219,-10.833113237579733,-24.824388064240527,154.08691882697386,122.18764904953014,1.3295245605352954,3128,2428,735,1104,1676,1810,2126,2349,2576,2670,0.23516674,0.3159890457130819,-0.47826087,0.09677419,-0.37485844,0.2116651,TN,nonWater
-21.431341507185948,483.60313572194383,0.5416240247712182,-11.133241398325698,-32.56458290551165,239.12226557372904,124.58900534052896,1.9293944142936847,3294,2916,559,880,1386,1709,1932,2087,2236,2271,0.1859318,0.3340932316641773,-0.57834214,0.19132008,-0.53635406,0.23467697,TN,nonWater
-21.17803091486515,454.6918127503405,0.5752867744267824,-12.369524969694044,-33.54755588455921,269.902717471451,165.29340562722578,1.7940575728821588,651,388,910,1298,1376,1712,1672,1752,1712,1550,0.16720177,0.2671755725190839,0.33196512,-0.4490055,0.539739,0.10880829,TN,nonWater
-16.87549507862934,285.1099155427148,0.489867730171998,-8.28193700145441,-25.15743208008375,140.18858043610905,71.31436033000391,2.1300905255182445,3164,2703,775,980,1344,1675,1900,2071,2052,2228,0.17226654,0.4111975839238007,-0.527027,0.21319018,-0.46782514,0.20848057,TN,nonWater
-10.755983365040676,115.99737853922856,0.5938360372929442,-6.378849461697255,-17.134832826737927,68.69687890243407,41.00308214278985,1.6975511361494835,2240,1715,554,657,822,1087,1348,1444,1488,1696,0.22229508,0.73477493380406,-0.5464273,0.20171674,-0.4460371,0.2883117,TN,nonWater
-9.131498674622533,83.61689204325828,0.5565625381340648,-5.073952563731566,-14.2054512383541,46.38644167374044,25.75821424253157,1.7985117420383114,1981,1284,453,613,656,992,1488,1695,1788,1901,0.33039182,1.2158968850698173,-0.52737087,0.05120722,-0.3537164,0.46317512,TN,nonWater
-13.420087666735398,180.5849371384189,0.663910235736429,-8.901004093948021,-22.32109176068342,119.66266067089924,80.34410139739956,1.527710612761191,2895,2000,616,901,1180,1435,1925,2094,2458,2427,0.2970681,0.6495222606220776,-0.5252898,0.081636466,-0.37883487,0.35129192,TN,nonWater
-25.0336451859492,631.768308848003,0.7100102650863557,-17.61400729354548,-42.64765247949467,440.796024156492,310.2656648258642,1.421765598249032,4973,4444,1692,2238,2994,3288,3413,3627,3902,3775,0.14096548,0.2473575242453961,-0.37928164,0.120676056,-0.33014068,0.13167053,TN,nonWater
-15.061018159302511,228.9639572364825,0.4963998932252862,-7.362839029758625,-22.42385718906113,110.18896712638784,54.99979420128047,2.089422834939876,1994,1243,356,574,597,1035,1712,2045,2056,2235,0.38060337,1.228528123947457,-0.5529595,-0.015308642,-0.36818933,0.54994345,TN,nonWater
-19.558838730804982,383.4601347082414,0.4256261868544768,-8.349365450913936,-27.90820418171893,164.188191203821,70.81979949879202,2.368365077075417,2974,2418,583,841,1218,1537,1867,2123,2428,2351,0.24743101,0.5638922546369652,-0.5591088,0.101073675,-0.48389077,0.33187056,TN,nonWater
-41.49069991129343,1751.319803641578,0.3692776996343749,-14.99536485928936,-56.48606477058279,620.8603509942543,225.80522179578156,2.7851756066193456,2958,2871,933,1222,1408,1560,1583,1665,1658,1783,0.06005282,0.2009969448464383,-0.415311,0.28162912,-0.40288296,0.08153947,TN,nonWater
-11.638795247005346,135.5555708573046,0.5642934537872194,-6.595571375607297,-18.234366622612644,77.13570178492445,45.51463777137304,1.854097796247573,1991,1367,482,698,724,1112,1662,1936,1948,2104,0.31212524,1.1426437640029872,-0.4808479,0.010916476,-0.32397094,0.45808384,TN,nonWater
-14.38234430323672,206.93571346458015,0.4314435295744288,-6.175470173657875,-20.557814476894595,88.42027876612853,40.02078388968552,2.49298060225819,1986,1331,669,876,864,1260,2062,2372,2386,2653,0.32907736,1.4901116115136088,-0.38784066,-0.09149131,-0.20616221,0.4683077,TN,nonWater
-24.54020878514893,609.7353126916287,0.5258275980259006,-12.75197573852846,-37.2921845236774,313.2310603820059,162.8025759875674,1.924888196466256,3732,3496,800,1202,1870,1992,2206,2374,2440,2458,0.13560258,0.1860070486881608,-0.51276857,0.20933247,-0.4882929,0.13225058,TN,nonWater
-13.64366770087229,186.32151889270528,0.5163422525637189,-7.0369583327243,-20.68062603359659,95.9936141292794,49.96933057996518,1.956298253172336,1555,854,372,633,459,1063,2101,2427,2356,2603,0.4490552,2.04330030159414,-0.4213894,-0.20480695,-0.14862138,0.6738899,TN,nonWater
-12.410522396436324,155.76418915972857,0.5754776543634578,-7.067608210166469,-19.478130606602797,87.76398962892937,50.17359354448372,1.762446295863705,1444,887,332,459,404,760,1481,1773,1718,1953,0.4028394,1.987295825771325,-0.51760375,-0.086654015,-0.3179792,0.6192272,TN,nonWater
-16.319558892887827,266.51466285533854,0.6154415645499881,-10.054576040006182,-26.37413493289401,164.37948732950147,102.29998104488564,1.637123119968701,1931,1186,319,635,501,1035,2234,2568,2618,2774,0.42825747,1.637277648878577,-0.5050663,-0.1510222,-0.302581,0.6787432,TN,nonWater
-13.69179359636257,204.44289142687188,0.0170285810425686,-0.7296716177823691,-14.421465214144945,18.82948152086306,13.423167860260303,-4.336482598030599,2183,2028,1448,1640,1838,1987,1935,2029,1838,1967,0.04590974,0.0,-0.14203505,0.08579955,-0.105779715,0.0,TN,nonWater
-25.307162465793866,649.9818713368342,0.6032768758911766,-15.073280371972352,-40.3804428377662,381.831064937136,228.55954323224543,1.6866206667079011,3785,2932,1232,1710,2044,2415,2578,2754,2814,2958,0.17409483,0.3296797396814522,-0.37761602,0.14714351,-0.2632486,0.15850145,TN,nonWater
-18.255837651404587,335.302785276283,0.452243138393879,-8.237966538593794,-26.493804189998382,150.95754759070255,68.15477741454994,2.2169032897091974,4558,4074,814,1236,1992,2449,2711,2975,3042,3180,0.17738187,0.2952755905511811,-0.57335174,0.19947368,-0.5344633,0.20858164,TN,nonWater
-13.916124920792209,193.98187663785305,0.5959647288703294,-8.283047684272164,-22.199172605064373,115.31111986117158,68.62149643400902,1.6797554842040288,1804,908,356,481,378,863,2093,2468,2480,2773,0.510312,2.5276575276575275,-0.57899344,-0.15779646,-0.3074154,0.73547935,TN,nonWater
-17.827915009981975,318.50893231752065,0.5214209525582896,-9.253800139022324,-27.0817151490043,164.55753436303112,86.82387165691968,1.9553933889146888,3062,2732,920,1162,1578,1785,1822,1962,1970,2101,0.12749271,0.2159065873540427,-0.4498106,0.21701112,-0.40318438,0.11048478,TN,nonWater
-12.29596489902911,152.26720605067894,0.5325142120132883,-6.513228665814218,-18.80919356484333,80.25804456394276,42.45790115016967,1.8853829390885344,1694,919,408,589,436,886,1932,2304,2468,2551,0.4680776,2.5086419753086417,-0.48401228,-0.18596828,-0.2188329,0.6997245,TN,nonWater
-11.87075040593278,143.8277995025758,0.5818124381852499,-6.883830483207457,-18.75458088914024,83.00675931212676,48.871963341927135,1.7522100321295555,1874,1558,465,543,671,791,934,1040,1208,1207,0.18927263,0.7682403433476395,-0.55068266,0.21609345,-0.48310328,0.28579032,TN,nonWater
-12.52648260682748,159.88373629339446,0.470031942905484,-5.963235313870609,-18.489717920698087,76.95537847641116,37.72524778266319,2.164123422853325,2776,1951,576,731,901,1235,1635,1777,1932,2065,0.27415428,0.8537595230208678,-0.58311945,0.17926933,-0.4548844,0.36392516,TN,nonWater
-19.28066451288732,373.461664364014,0.6106121584232198,-11.758577843038896,-31.039242355926223,227.3984992100728,139.96818149434677,1.654709742633616,3685,3215,1394,1886,2166,2514,2735,2901,2928,3030,0.12907632,0.3482632541133456,-0.3229223,0.114471495,-0.26053715,0.14958775,TN,nonWater
-11.61292949661825,135.54335897531618,0.541585286528383,-6.277641621953813,-17.890571118572066,73.13501177406314,39.56586861229759,1.8511388899812005,2349,1599,487,639,794,1095,1502,1705,1718,2010,0.29008722,0.8161102278749338,-0.57228917,0.15515122,-0.42895442,0.3678344,TN,nonWater
-21.583534189021364,468.8399002508637,0.6008908350380134,-12.926469839402092,-34.510004028423445,279.92509484497293,168.09439838495155,1.6735634874090812,3594,2995,796,1122,1540,1744,1965,2115,2226,2392,0.17137969,0.3119883572857923,-0.524173,0.23505154,-0.4549429,0.18215613,TN,nonWater
-23.529882114765595,560.8006776823576,0.6040712456513094,-14.064749181843789,-37.594631296609386,331.53034857253783,197.88205479629096,1.6705374313739874,3065,2695,634,955,1576,1884,2131,2287,2204,2326,0.1815226,0.2273385461917173,-0.52487564,0.16340862,-0.47671232,0.16613756,TN,nonWater
-15.525723983721443,241.48530361276875,0.6494889161014683,-10.11393290619328,-25.63965688991472,157.76981513338362,104.1756451235214,1.5597121497935384,2391,2060,1280,1398,1400,1810,2070,2253,2106,2388,0.13060968,1.9459757442116867,-0.26207444,0.063375585,-0.19144014,0.20136908,TN,nonWater
-15.485737799992563,244.77265974069348,0.4852924949534791,-7.274069956514584,-22.75980775650715,111.48089413358812,53.23133069338071,2.1642416280649863,4168,2962,932,1264,1788,2131,2569,2873,2834,3339,0.24723904,0.397839647040925,-0.53460974,0.190517,-0.4017984,0.22630896,TN,nonWater
-23.06464186586352,553.0409947967084,0.4679073451427751,-10.588845161992367,-33.65348702785588,248.5525458329272,113.59924467928576,2.169269617242308,2921,2479,625,851,996,1309,1802,1967,2028,2239,0.19555502,0.7776940467219291,-0.5487805,0.1804405,-0.4888889,0.34126985,TN,nonWater
